# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
2,https://www.trustpilot.com/users/61cebc7dd4f88000120d4810,AT,Ali Tayebisadrabadi,GB,"Jul 30, 2022",False,https://www.trustpilot.com/reviews/62e4e9708000af4a884f45f2,Very poor service,"they are unbelievable
after i made complain about the their driver they didn't respond to me.
they didn't care",2022-07-30,1,Uber,
2,https://www.trustpilot.com/users/60cfd7e0ba4cd200195c4803,LI,Linda,US,"Jul 30, 2022",True,https://www.trustpilot.com/reviews/62e4b6608000af4a884f2cab,Both of the drivers  were on time and…,both of the drivers  were on time and very respectful,2022-07-30,5,Uber,
6,https://www.trustpilot.com/users/622bed681ad0a600124a3a3e,AG,ants gornall,NZ,"Jul 30, 2022",False,https://www.trustpilot.com/reviews/62e491f04c35e69ec51dfcf4,If I could give zero I would...In New…,if i could give zero i would...in new zealand don't trust uber drivers they are fraudulent...we were charged 25 for pick up in morning for international flight the price never showed up...needed to call taxi...don't use or trust...never again.,2022-07-30,1,Uber,
2,https://www.trustpilot.com/users/5fcec55e33b62e001940fa4e,CP,Chrissy Pfeiffer,US,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e4772f4c35e69ec51df747,All 5 drivers were outstanding…,all 5 drivers were outstanding individuals! wonderful services during each of the 5 rides.,2022-07-29,5,Uber,
1,https://www.trustpilot.com/users/62e44c7132207800169d41d5,DF,Debbi Fowlkes,US,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e44c724c35e69ec51de5db,Great Ride to the Port of Miami,i scheduled the ride in the app. it worked great. the driver arrived as described and i could track his arrival. jose's vehicle was showroom clean and he was very polite and a safe driver.,2022-07-29,5,Uber,
3,https://www.trustpilot.com/users/5fa3375c185b72001a141798,JD,Jim Dolan,CA,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e440468000af4a884f06e8,Uber driver was kind,"uber driver was kind, polite, abd we had a really good conversation during our short ride.

uber has always been dependable and fairly priced",2022-07-29,5,Uber,
4,https://www.trustpilot.com/users/59352a710000ff000a9ff3a6,ZF,ZFarooq,GB,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e40a6c8000af4a884ed3ba,My driver Patrick was wonderful and…,my driver patrick was wonderful and charming.,2022-07-29,5,Uber,
7,https://www.trustpilot.com/users/59636be60000ff000aad8116,LY,Lynne,GB,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e3fa4c8000af4a884ec196,Using  Uber in Portugal,"have been using uber in portugal for last few years,
our last couple of trips this week, have been to a first class standard
the car arrive in time, and even though we got confused with the meeting point, the driver was extremely polite and helpful.
i would definitely recommend uber",2022-07-29,5,Uber,
1,https://www.trustpilot.com/users/62e3ed88abcef3001256658a,JR,James Reilly,US,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e3ed898000af4a884eb25a,"Driver was courteous,efficient and…","driver was courteous,efficient and drove safely. his car wa# immaculate and i am very grateful for his kindness and service.",2022-07-29,5,Uber,
1,https://www.trustpilot.com/users/62e3cfe3e2d9ac00139335bb,BJ,BENNETT JONES,US,"Jul 29, 2022",True,https://www.trustpilot.com/reviews/62e3cfe54c35e69ec51d680d,Very pleasant always reliable friendly…,very pleasant always reliable friendly drivers,2022-07-29,5,Uber,
2,https://www.trustpilot.com/users/5e071fc66af50278302d1473,,Scott Wilkinson,GB,"Jul 29, 2022",False,https://www.trustpilot.com/reviews/62e392c64c35e69ec51d21d0,Absolute clowns,absolute joke these are taxi prices are more expensive at certain parts of the day it can never find you a driver and when it does the driver cancels it after you spend time waiting for them you get charged to cancel a journey will just use proper taxi firms in the future im sure these lot work in a circus,2022-07-29,1,Uber,
1,https://www.trustpilot.com/users/62e33cc932207800169c8fdd,AS,ARTHUR SANCHEZ,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e33ccb4c35e69ec51cff03,I have experienced a different charge…,i have experienced a different charge twice when driver decides to take a different route then what thegps is indicating the driver and my ride seems more then what i agreed to in the beginning. it isn’t my fault they can’t understand the gps and what if i only had enough funds for the trip that was affordable in the beginning.,2022-07-28,1,Uber,
7,https://www.trustpilot.com/users/5c4d8a6962acfbd39667a940,,Peter Gleszer,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e31d854c35e69ec51cf7b2,Nice Quiet Comfortable Ride,"everything went well as has been my experience with all uber trips i have made in the mobile area. car was pristine, driver friendly and not intrusive, route was the most direct and i got home earlier than i expected",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e31b8c248fbe0013fdfa19,MM,Melvin Morgan,FR,"Jul 28, 2022",False,https://www.trustpilot.com/reviews/62e31b964c35e69ec51cf711,Taxi was booked to carry 4 people …,"taxi was booked to carry 4 people (one adult and three children under 15) we had waited 6 mins outside our set location for the taxi to arrive. when the taxi arrived we flagged it down, the taxi driver said he can't take 4 people in his car.  the police had pulled up said the taxi was illegal.  the taxi driver never even communicated with me, just took off.  i had to book another taxi from a different firm. when i checked my email, uber had charged me cancellation fee.  going to cancel use of uber ride, i'm not willing to put up with such bad service and get charged for it.",2022-07-28,1,Uber,
11,https://www.trustpilot.com/users/5f0be374b810ff473230389e,MM,MR MAX,US,"Jul 28, 2022",False,https://www.trustpilot.com/reviews/62e31b228000af4a884e1d18,Driver always has to complete a trip…,driver always has to complete a trip nearby. why do these people take 15 minutes to arrive to my place? uber is seriously going downhill. overpaid and underdelivered.,2022-07-28,1,Uber,
1,https://www.trustpilot.com/users/62e306b12330b80013ee5c30,MM,Maria Miranda,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e306b38000af4a884e14e6,All of the drivers were friendly and…,all of the drivers were friendly and got us to our destinations safely in puerto rico.,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e3063632207800169c7708,CK,Cal Koeppel,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e306374c35e69ec51ceead,On time,"on time, clean car and nice driver. also a reasonable price.",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e2df472330b80013ee429c,CC,Concerned customer,CA,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2df484c35e69ec51cd0ae,Poor customer service,"there should not have been a charge of 5.65 for a cancellation booking that was made just a few minutes previously.  i was talking with another driver and he said you are allowed to cancel within 5 minutes of your booking with no charge .  it was a mistake to book with uber and unless it is taken off, i will likely look at  a trip with your competitors next time.  why can the drivers cancel whenever they want with no penalty? i hope you will do something about this.  thank you.",2022-07-28,1,Uber,
1,https://www.trustpilot.com/users/62e2b16f32207800169c3a3d,JA,Juliet Ann Dookhie,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2b1704c35e69ec51c9c31,Its been a pleasure using Uber…,its been a pleasure using uber service..very comfortable and safe..not mentioned courteous drivers every time,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e2acfb2330b80013ee1aec,AK,Ann Keathley,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2acfc4c35e69ec51c96bb,Nightmare billing,"my driver was awesome and very helpful. however, something went wrong when i tried to enter a return trip as soon as i got to my destination. i was dropping my granddaughter off to spend the day with a friend. i think he(dtiver) tried to enter the return trip before the original was cleared on his books. it ended up with 17 charges being charged on my credit card and my card was blocked by my bank. so my trip was fine, good driver, but nightmare on billing.",2022-07-28,4,Uber,
3,https://www.trustpilot.com/users/62e2a79afdf9c5001245619b,LC,Lesley Callaway,GB,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2a79b8000af4a884db4af,Very efficient,"the cab arrived within 5 minutes of ordering.  the driver was friendly, very polite and drove me via the quickest route to my destination",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e2a6b532207800169c3074,FK,Frances Koopmann,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2a6b74c35e69ec51c8ee0,Driver was prompt,"driver was prompt, informative and friendly.",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e295e155eff30013b1cc44,BR,Blossom Rowe,CA,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e295e24c35e69ec51c79b5,My experience with uber drivers very…,"my experience with uber drivers very good, i had only one bad experience so far; and i did let you know, so thank you, continue to serve well",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e2941b55eff30013b1cab9,JR,Jorge Romo,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e2941c4c35e69ec51c777e,They just charge 40 extra dollars,"they just charge 40 extra dollars, just because the driver didn’t like us, bad i will never use uber again !!",2022-07-28,1,Uber,
1,https://www.trustpilot.com/users/62e293d6172c2e00121ba7e9,PO,Paula Obringer,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e293d74c35e69ec51c7728,Taking an Uber home from LAX was so…,taking an uber home from lax was so easy! the bus picked us up right outside from where we picked up our luggage. ordered an uber when we got off the bus & the driver was there in less than 10 minutes. great driver & nice car. i will definitely use uber again especially at lax.,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e292da0b24b600121e2e1a,JH,Jackie Harris,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e292dc4c35e69ec51c75ee,Excellent  experience,good experience  driver got me we're i wanted too be in good time on pickup and delivery  i recommend  this driver for future reference  i was overall happy with the ride,2022-07-28,5,Uber,
3,https://www.trustpilot.com/users/5f16c16f96fe87e671243336,KR,Kristi Rogers,US,"Updated Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e28a404c35e69ec51c6b77,I can wait up to 1 to 2 hours for an…,i can wait up to 1 to 2 hours for an uber its frustrating knowing it's a service out there when u need a ride but can't get it and the prices if it isn't uber x the prices are high the drivers were all great i've never had a bad experience no complaints great job those who had the pleasure of getting me where i needed to be great job n hopefully that continues.,2022-07-28,3,Uber,
2,https://www.trustpilot.com/users/62236816ef541f001285d560,DK,Devona  Kinlaw,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e27f224c35e69ec51c5e78,I had a great experience with most…,i had a great experience with most every single uber i rode in in las vegas.  the drivers were very friendly. there was one driver who's car smelled like chemicals.  that was not a pleasant ride.,2022-07-28,4,Uber,
1,https://www.trustpilot.com/users/62e26fd6d1516f0013bb0e44,JS,John Schlobach,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e26fd88000af4a884d7124,Drivers speedy arrivals,drivers are at my location within minutes and greeted when i enter the vehicle.,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e255ed55eff30013b18cf6,LW,Linda W,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e255ee4c35e69ec51c2cca,Uber driver an Absolute gentlemen,"the recent uber driver was very helpful. he helped me with my versa cart/walker, by taking it up the steps to my building. he even made sure i got up the same steps.",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e24aa3248fbe0013fd5192,MF,Mouhammed Farhat,AU,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e24aa44c35e69ec51c1f35,Five stars for the driver but not for…,five stars for the driver but not for the charge of the ride you charged me for tolls but didn’t use tolls and didn’t refund me for the tolls???????? rip off,2022-07-28,5,Uber,
10,https://www.trustpilot.com/users/5e32ca26d1e2f90034a00e22,PC,Phil Correa,GB,"Jul 28, 2022",False,https://www.trustpilot.com/reviews/62e246088000af4a884d3f07,Uber stole my money!,"@uberuksupport have been avoiding responding to my questions and is now ignoring my messages on twitter.

i placed an order, wrote clear instructions to the driver so he could successfully deliver it. the driver agreed to follow my instructions via message, however, he didn't follow the instructions at the time of the delivery, resulting in me not receiving my order and being fully charged for it.

uber has been sending me copyed and pasted responses saying they won't refund me. when i asked them to explain why the driver didn't follow my instructions they avoided responding to my question.

this is unacceptable and outrageous that a company such as uber treats their customers like this.",2022-07-28,1,Uber,
1,https://www.trustpilot.com/users/62e23eb6861a020012c10ded,JD,John De Virgilio,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e23eb84c35e69ec51c12cf,Great rides with Uber!!!,my rides were all comfortable and the drivers all knew how to geolocation various places i want to get to. .  .,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e235e9861a020012c1078f,RB,Roland Bockhorst,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e235ea4c35e69ec51c0ade,Courteous driver.,"courteous driver.
went extra mile
more than satisfied.",2022-07-28,5,Uber,
2,https://www.trustpilot.com/users/5eaafac746f4d0f8d5f77f39,DS,Darren Speier,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e225dd8000af4a884d249b,Was Picked up in a timely manner driver…,was picked up in a timely manner driver was friendly personable and effective at his job,2022-07-28,5,Uber,
3,https://www.trustpilot.com/users/61eef1a7166687001297aa9d,CH,Chris,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e1fd464c35e69ec51bf3ca,I love using Uber and the Uber app,i love using uber and the uber app.  it is so easy as it locates someone to be your driver and the next thing you know they are at your front door.,2022-07-28,5,Uber,
3,https://www.trustpilot.com/users/5b87d1d84de5666d3487226a,,Pete Blumenthal,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e1f9ea4c35e69ec51bf31a,Never used it before,never used it before.  exceeded my expectations.  first rate service.  each driver earned 5 stars.,2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e1f26e55eff30013b15f25,RC,Richard Cabrera,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e1f26f8000af4a884d1624,Driver was on time,"driver was on time, polite, respectful. car was clean. driver was safety conscious. driver also accepted my direction for a shortcut to avoid some traffic that i am used to avoiding when i drive. great experience.",2022-07-28,5,Uber,
1,https://www.trustpilot.com/users/62e1ef97ec104000127ee1d5,KC,Karen Chacon,US,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e1ef988000af4a884d1581,Dropped off to far from entrance,got dropped at airport. was flying southwest and he dropped us off at a different airline per driver that was the only drop off location had to walk a ways to southwest he even said southwest right.,2022-07-28,1,Uber,
2,https://www.trustpilot.com/users/5b45f8704de5666d3415cd49,JM,Jeremiah Moulaison,CA,"Jul 28, 2022",True,https://www.trustpilot.com/reviews/62e1ef614c35e69ec51bf116,My driver was excellent,"my driver was excellent.
my first time using uber
way better than a taxi",2022-07-28,5,Uber,
2,https://www.trustpilot.com/users/6021df245092f6001afd3908,MI,Mike,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1eb038000af4a884d1484,OK but not great,"i use both uber and lyft. usually trying to get the best price.

uber seems to have more steady pricing thank lyft but i feel both are overpriced. especially for short distance. a 1 mile round trip is averaging $20-25 before tip and that just seems ridiculous.

my other thoughts are that a lot of the uber drivers seem a bit more frustrated or irritated than lyft drivers as a whole.",2022-07-27,4,Uber,
1,https://www.trustpilot.com/users/62e1e37ad1516f0013bac0c3,GD,gary duguay,CA,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1e37b4c35e69ec51bee56,Our ride arrived on time and the driver…,our ride arrived on time and the driver was extremely friendly and helpful loading and unloading our bags.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/5dcc0b6b17e36e3b7b2a6aad,MI,Mike,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1e3484c35e69ec51bee4e,Good Service!,"driver, prompt, courteous, friendly!",2022-07-27,5,Uber,
5,https://www.trustpilot.com/users/5a5ff68d0000ff000b026e72,LP,Lora Poepping,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1df6c4c35e69ec51bed4c,I ordered an Uber right off my light…,i ordered an uber right off my light rail ride and it arrived within 5 minutes. nice driver!,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1df03ec104000127edcb5,JD,John Demase,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1df054c35e69ec51bed2d,I utilized Uber for my entire Las Vegas…,i utilized uber for my entire las vegas stay and reno nv this summer. i had the easiest time getting ride quickly with the accuracy on the app so smooth and user friendly. all the vehicles were well kept and the drivers took the quickest safest routes!! never going back to a taxi.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1d7b2cb923700121c6b09,JL,John Laskowski,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1d7b38000af4a884d0fc6,Awesome driver,"awesome driver.  very courteous and friendly. never a issue. when down and out, uber.",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1d1f0d1516f0013bab9df,AR,armando,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1d1f18000af4a884d0e40,"Great ride,  good driver","nice ride,  after a 21 hrs day at the airport.  driver got there got to the gate as soon as we arrive.  seamless.",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1c879cb923700121c6387,BW,Broderick Wiley,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1c87b4c35e69ec51be6b6,While Uber I'd an awesome cheap way to…,"while uber i'd an awesome cheap way to get around, i've had a some experiences that i absolutely didn't care for. mostly because the driver doesn't want to travel 20 miles to take me o. a trip for a few miles. i need uber to understand that every trip isn't long distance. i hope this helps. i would've gi en 5 stars but the attitude drivers ruined it.",2022-07-27,3,Uber,
1,https://www.trustpilot.com/users/62e1c64ab3554e0012f747df,SG,Sue G,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1c64c4c35e69ec51be5ef,Great experience at 2:00 a.m. !,"such a nice driver. beautiful car too! pleasant personality, and he had to pick us up at 2 a.m. !",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1c129b3554e0012f744d9,IR,Irnalba Reis,MX,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1c12b4c35e69ec51be41b,Dishonest Drivers (drivers trying to cheat on Uber),"yesterday, july 26th, my husband an i arrived at the guadalajara airport and called an uber to take us to ajijic. the first and second drivers told me, on the phone, that they would take us only if we went off the uber app because the trip would be outside of the metropolitan area and that what uber pays them is not worth it. as soon as i rejected the offer, they hung up on me and another car/driver was assigned on the app. because of that, we kept waiting for 20 min for them. the third driver, mr. cesar armando, arrived within 8min and was very efficient and professional. he brought us to ajijic with no problems. we were even more upset when uber charged us for waiting time,
when my husband and i should have been the ones compensated for the hassle and wait. thank you, irnalba reis",2022-07-27,1,Uber,
1,https://www.trustpilot.com/users/62e1baab55eff30013b146e9,AB,Asia b,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1baad4c35e69ec51be13e,Great service,every driver has been polite and efficient,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1b9afb3554e0012f73fda,UI,Uber in California,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1b9b08000af4a884d0541,Some Uber drivers needs to clean their…,some uber drivers needs to clean their cars and turn on the ac when it's hot.,2022-07-27,4,Uber,
1,https://www.trustpilot.com/users/62e1b5ca55eff30013b14372,RE,Rich E.,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1b5cb8000af4a884d0310,Michael the driver,michael the driver could not be any nicer. very polite. his car was very impressive. i'm jealous. i tipped him twice. he was worth it. that was my 1st time using uber. happy with the experience.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1b3cd064a370012493694,JY,Jerrid Young,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1b3ce8000af4a884d0204,Excellent driver!,"my driver was prompt, polite, and professional. i was very comfortable the entire trip.",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1b25eec104000127ec4ee,MH,Marvin Hersh,CA,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1b25f8000af4a884d0128,The driver took the shortest route,the driver took the shortest route; not the route showing going south only to go north again.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1aca2ec104000127ec1a1,SD,Suzanne Duggan,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1aca48000af4a884cfd44,Quick arrival,"quick arrival, app user friendly, driver friendly, clean car and overall great experience.",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1a844064a370012492fc6,AB,Andy B.,GB,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1a8454c35e69ec51bd54b,Visiting London and have been using…,visiting london and have been using uber for the first time. love this service!  all my rides show up within minutes and the drivers get you to where you’re going quickly.,2022-07-27,5,Uber,
3,https://www.trustpilot.com/users/5d3ed5bb6d458ff12dc07bfe,CA,Customer Alfonso,PR,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1a7228000af4a884cf905,Inexpensive and fast,inexpensive and fast. practically a 3 minute wait and they picked me up. courteous drivers.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e1a050556fb80012c00f5d,AP,A P,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1a0524c35e69ec51bcec1,Glitchy app,"drivers and rides were okay, however the app has glitches. 50% of my rides the app is unresponsive (ie) not showing the ride ended or tip given.",2022-07-27,4,Uber,
2,https://www.trustpilot.com/users/5e2f8eb2ddcefa31eb6011b5,HU,Hunter,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e19f558000af4a884cf27c,Excellent trip,excellent trip! driver was awesome,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e18fdb064a370012492399,AJ,Andre Jackson,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e18fdd8000af4a884ce3bf,The ride was quick and efficient,the ride was quick and efficient.  clean vehicle inside and out.  driver played some cool jams and i was able to make it home in time for a conference call,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e176f6cb923700121c36f2,HR,Hazel Ramirez,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e176f78000af4a884cc7db,The driver was amazing,the driver was amazing. cordial and respectful. knew her way around and dropped us off in no time without speeding or otherwise endangering our well being. extremely happy.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e15706dac1560012a5dd62,DC,David Chapman,CA,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e157074c35e69ec51b7ace,UBER for AirVenture in Oshkosh,"just back from airventure in oshkosh, wi where we used uber for all our local transport needs.  all drivers were friendly, courteous and efficient.  never waited more than 5 minutes for a ride .... thanks uber.",2022-07-27,5,Uber,
2,https://www.trustpilot.com/users/5e10b104361d6171230ce596,MS,Mike  Sullivan ,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e1492d8000af4a884c8c07,We have used Uber since arriving in…,"we have used uber since arriving in anchorage on 7/23. your service and drivers are fantastic !!!! iam a new customer. i feel safe and my guest does too. we will continue to use uber during our stay.
mike sullivan",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e14268d239a200133b5aca,IF,Ismari Fernández,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e142694c35e69ec51b5fa3,I always have a good trip all the…,i always have a good trip all the drivers are very polite and friendly the service is great,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e12552ec104000127e7042,RM,Rick Murdaugh,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e125548000af4a884c5d1c,The car was very nice and clean,"the car was very nice and clean, the driver was very professional and seemed to take pride in what he was doing, the app on my phone made it very easy to book a ride and the fee was very reasonable.
i will use uber service again!!",2022-07-27,5,Uber,
3,https://www.trustpilot.com/users/6097c2db7e03b7001906eee6,J&,J & M,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e11fbf4c35e69ec51b32a4,Great driver,great driver. very polite and safe driver,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e119e1d239a200133b377e,LA,Lisa Anerella,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e119e24c35e69ec51b2ae8,Great driver,"great driver, very courteous. thank you",2022-07-27,5,Uber,
2,https://www.trustpilot.com/users/611e976d8fbdf70012ecb994,TO,TonyB,GB,"Jul 27, 2022",False,https://www.trustpilot.com/reviews/62e0d9154c35e69ec51ae170,Stick to your local Taxi firm.,"stick to your local taxi firm.

twice now on successive occasions no driver can be found for a short assisted trip, even though drivers in the area. stick to your local taxi firm at least they will actually send you a car to get home in. will no longer use uber.",2022-07-27,1,Uber,
1,https://www.trustpilot.com/users/62e0d016d239a200133b012c,KA,Kai,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e0d0174c35e69ec51adc75,Uber has been doing a great job in my…,uber has been doing a great job in my area. the app is informative in a timely manner. i only wish that all drivers could see the location for longer 45+ min trips. i've had a few cancel on me for that reason.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e0bdb8ec104000127e29ef,RI,Robert Irizarry,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e0bdb98000af4a884bf853,Driver was ontime for pickup,driver was ontime for pickup. driver was pleasant and courteous. safe drive to the airport. excellent driver & service.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e0b543d239a200133afa28,AH,art hurtado,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e0b5448000af4a884bf688,Great service planty of drivers in the…,great service planty of drivers in the area and very affordable rates.,2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e0b419064a370012489ac4,RZ,Rebecca Zubia,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e0b41a4c35e69ec51ad419,Diane was a wonderful person and a very…,diane was a wonderful person and a very safe and careful driver. she picked us up from the airport at 2:00 am after a very long delayed flight. diane was very helpful with our luggage and her peaceful disposition made our drive home very calming and relaxed.,2022-07-27,5,Uber,
2,https://www.trustpilot.com/users/6233e038b7fe3800127bbd82,HA,HappyCamper,US,"Jul 27, 2022",True,https://www.trustpilot.com/reviews/62e09d898000af4a884bf19a,"Lyft dropped the ball, Uber came through","i requested a lyft ride after midnight from the airport and after the driver accepted my request, he dropped it 5 min later. didn't even have the uber app on my phone, so downloaded it quick and my driver showed up in 6 minutes! he was polite, super friendly and loaded my bag in the trunk for me. great experience!",2022-07-27,5,Uber,
1,https://www.trustpilot.com/users/62e09b4ad239a200133af345,GR,Gary Ray,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e09b4b8000af4a884bf11f,My Uber driver was prompt.,"my uber driver was prompt, efficient, and very conversational. i enjoyed trip.",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e09ab9327477001438b536,JO,Jan Osmon,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e09aba4c35e69ec51ace9c,Both drivers were great,"both drivers were great - clean cars, kind drivers. thanks!",2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e090edec104000127e1d9c,AS,Andre Smith,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e090ee4c35e69ec51acc64,I got charged for two cancellation fees…,"i got charged for two cancellation fees when i didn't not cancel my ride. uber doesn't let anyone know that the driver can't come to that area,so by the time i made it to the right area my ride had left so y'all blamed me for your problem. i never tried lyft but i might try them now.",2022-07-26,2,Uber,
1,https://www.trustpilot.com/users/62e090c0064a3700124890c7,VY,Velvetta Young,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e090c18000af4a884bee97,Prompt Service,my driver was prompt and courteous during the ride.  i would use uber again in the future if needed.,2022-07-26,5,Uber,
1,https://www.trustpilot.com/users/62e08fe2327477001438b1e6,AA,Armando Arvizo,US,"Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e08fe48000af4a884bee5f,Great service,"nice and professional drivers, y feel comfortable with you guys.      thanks",2022-07-26,5,Uber,
3,https://www.trustpilot.com/users/5acfe3b24de5666d34bf8785,MM,Mahua Mukhopadhyay,US,"Updated Jul 26, 2022",True,https://www.trustpilot.com/reviews/62e083234c35e69ec51ac90a,Good experience using the Uber app,"great experience using the uber app. drivers were on time and very friendly.
some of the cars were not clean 😕.",2022-07-26,4,Uber,
